method,placement_id,x,y,state,yaw_deg,task_success,lift_contact_success,termination,final_lift_m,ik_failures,wrist_p95_m,max_actual_accel
clearance,13,0.6000000000000001,-0.1499999999999999,grasp,15.963756532073532,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22904655896127224,0,0.04097013026475906,150.33397257328033
clearance,14,0.7000000000000002,-0.1499999999999999,grasp,-12.094757077012092,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2286836262792349,0,0.04088533241301775,146.74307584762573
clearance,15,0.3,1.1102230246251565e-16,grasp,60.00000000000002,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2235653605312109,0,0.03945216201245785,120.46587109565735
clearance,16,0.4,1.1102230246251565e-16,grasp,60.000000000000014,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22285539470613003,0,0.03964480888098478,106.89003109931946
clearance,17,0.5,1.1102230246251565e-16,grasp,60.000000000000014,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22522998414933681,0,0.03982424065470696,117.40234136581421
clearance,18,0.6000000000000001,1.1102230246251565e-16,grasp,30.00000000000001,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22927617095410824,0,0.040794091299176216,135.682230591774
clearance,19,0.7000000000000002,1.1102230246251565e-16,grasp,9.08729908989576e-15,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22912592254579067,0,0.04103712122887373,165.64435958862305
clearance,20,0.3,0.15000000000000013,grasp,86.565051177078,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2226914819329977,0,0.03931680005043744,102.16953992843628
clearance,21,0.4,0.15000000000000013,grasp,80.55604521958348,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22374450229108334,0,0.03966353535652161,148.25127840042114
clearance,22,0.5,0.15000000000000013,grasp,76.69924423399364,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22322953306138515,0,0.04002676643431187,126.36592894792557
clearance,23,0.6000000000000001,0.15000000000000013,grasp,44.03624346792649,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22864355705678463,0,0.04095015656203032,146.50648176670074
clearance,24,0.7000000000000002,0.15000000000000013,grasp,12.094757077012108,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22800945304334164,0,0.04094877857714892,184.30851459503174
clearance,25,0.3,0.30000000000000016,grasp,105.00000000000003,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22482571564614773,0,0.03956374600529671,146.8931758403778
clearance,26,0.4,0.30000000000000016,grasp,96.86989764584403,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22659230791032314,0,0.0401768896728754,124.04263883829117
clearance,27,0.5,0.30000000000000016,grasp,60.96375653207353,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.228503143414855,0,0.040845889039337634,147.71355271339417
clearance,28,0.6000000000000001,0.30000000000000016,grasp,56.565051177078,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22878587804734707,0,0.040934196673333645,167.2316399216652
clearance,29,0.3,0.4500000000000003,grasp,86.30993247402023,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22854731045663357,0,0.04069972597062588,135.20772278308868
clearance,30,0.4,0.4500000000000003,grasp,78.36646066342982,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22835964523255825,0,0.04061145037412644,144.8507809638977
clearance,31,0.5,0.4500000000000003,grasp,71.98721249581668,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2293193694204092,0,0.04041133429855109,172.95386910438538
clearance,32,0.6000000000000001,0.4500000000000003,grasp,36.869897645844034,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22863263450562954,0,0.04156859982758761,185.9982204437256
clearance,33,0.3,0.6000000000000002,grasp,93.43494882292202,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22961818240582943,0,0.04102387391030789,164.370356798172
clearance,34,0.4,0.6000000000000002,grasp,56.30993247402022,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.21642876230180264,0,0.04082743972539902,169.37695026397705
